#Sample interval: 8 ns
#Gate length: ch0: 280 ch1: 50
#Format:
#Channel;time/s;energy/channels;PSD or risetime
0;195.85371052175003;480;218
0;195.86663537865624;668;61
1;195.79660039678126;5;85
0;195.873132446;260;154
0;195.88548035731253;161;231
0;195.89331672000003;49;6
1;195.8782391096875;2;224
0;195.89934248137504;1202;0
0;195.92124115096877;21585;0
0;195.92126971200003;30;18
0;195.92360131853127;669;150
1;195.91157292637502;25;0
0;195.98054314400002;8;207
0;195.98942590000001;70;0
0;196.00193722309376;590;0
0;196.01094043200004;222;1
0;196.01619066400002;73;0
0;196.02842352800002;59;0
0;196.03068540600003;157;1
0;196.063197872;187;0
0;196.12356903465624;11;0
0;196.17281736478125;339;0
0;196.17288449600002;162;236
0;196.179716008;103;0
0;196.20286214575003;429;0
0;196.23038955706252;557;0
0;196.24586186559375;7;60
0;196.248533172;285;0
0;196.269602184;48;4
0;196.27359224531253;199;0
0;196.28148367434375;786;0
1;196.11516956;6;255
0;196.30963436000002;96;0
0;196.34785176531253;182;90
0;196.37009024800003;223;0
0;196.38317741918752;6;151
0;196.44165208531254;162;0
0;196.44264492265626;196;0
0;196.44345872065628;556;188
0;196.46619690931252;155;0
0;196.47222920000002;111;0
0;196.47718935925002;613;0
0;196.49714761865624;271;96
0;196.50683456800002;93;0
0;196.50693418600002;552;0
0;196.51319876228126;8;0
0;196.523965416;91;0
0;196.56922851599998;99;0
0;196.57138437199998;201;154
0;196.59365488409375;30269;0
0;196.63606187118754;628;0
0;196.65045154900002;8;0
0;196.65935254600004;930;0
0;196.66136549118752;553;0
0;196.687765310125;818;0
0;196.691004964;76;160
0;196.69966181028127;397;0
1;196.60960742300003;3;0
0;196.70608911600002;77;173
0;196.71098391731252;606;249
0;196.7140330643125;2182;69
1;196.71067604;3;255
0;196.71421617865624;175;194
0;196.72935696800002;105;0
1;196.71531973953128;58;85
0;196.754980044;344;0
0;196.78957397343754;6;56
0;196.80091834400002;115;126
0;196.80118080000003;94;222
0;196.80982072000003;54;0
0;196.8139806991875;943;0
0;196.83261793600002;204;1
0;196.84607230131252;540;165
0;196.86213203453124;1081;0
0;196.92646546931252;10;1
0;196.93153939465626;158;10
0;196.957051636;519;171
0;196.977210952;115;21
0;196.988630716;91;222
0;197.0021617893125;124;0
0;197.00423980000002;57;53
0;197.0190087453125;291;0
0;197.02242992;60;3
0;197.04538292265624;7;217
0;197.04692404000002;102;0
0;197.05013487678127;242;195
0;197.0561542;46;8
0;197.06486084265626;231;0
0;197.06544216940625;982;141
0;197.0670449149063;609;0
0;197.07190708228126;344;0
0;197.07306464;151;208
0;197.081773124;621;68
0;197.09871539200003;30;25
0;197.1151759445;983;54
0;197.140497696;59;0
0;197.14391814400003;175;0
0;197.15053880200003;173;194
0;197.15590235709377;3328;0
0;197.17098659200002;348;151
0;197.18766149600003;6;70
0;197.24483316984376;1584;0
0;197.24653042200003;210;0
0;197.24700622400002;233;0
0;197.28865876159375;167;194
0;197.3008873;159;251
0;197.304759767;614;0
0;197.3212306613125;9;36
0;197.32385792;211;0
0;197.32588043009378;819;229
0;197.3349827576875;345;0
0;197.35216760709375;1596;115
0;197.36347414690627;1279;228
0;197.38920482931252;172;194
0;197.39083100000002;112;0
0;197.395958097125;1177;0
0;197.41363752665626;322;0
0;197.43842739465626;121;250
0;197.454373110375;9;0
0;197.456199512;325;59
0;197.456525948;205;1
0;197.4620319;165;180
0;197.4690513471875;275;0
0;197.48744700000003;552;0
1;197.32644490503125;3;28
0;197.49316046400003;238;30
0;197.51857823;743;95
0;197.54087831200002;286;0
0;197.54430463265626;535;0
0;197.54564536;125;0
0;197.58611433331254;6;0
0;197.58886583700004;346;0
0;197.59772325600002;170;0
0;197.60642574131253;168;180
0;197.6174959825;956;155
0;197.64016630400002;139;1
0;197.66136299200002;78;173
1;197.51857832253125;5;0
0;197.66742631731253;189;0
0;197.70017297065624;177;0
0;197.70889735875002;645;110
0;197.72883539;9;51
0;197.72960093884376;855;0
0;197.73127891200002;467;0
0;197.758787248;54;125
0;197.76782593484376;456;0
0;197.775586486375;203;252
0;197.781780664;123;13
0;197.81254724800002;32;10
0;197.82516285600002;53;0
1;197.8026887813125;4;232
0;197.830768833125;329;124
0;197.86672879200003;5;0
0;197.86802339359377;227;242
0;197.878015748;96;17
0;197.883644784;87;207
0;197.905709824;145;118
0;197.9283592676875;709;95
0;197.934812572;82;173
0;197.9806817986563;347;179
0;197.98097821600004;175;1
0;197.988555452;7;0
0;198.01073115200003;96;0
0;198.02055428228127;492;0
0;198.02196622400004;124;0
0;198.03925810400003;79;0
0;198.05730011159378;897;0
0;198.10033790799997;72;0
0;198.112713416875;457;123
0;198.11772615200002;499;186
0;198.129957944;8;0
0;198.137588544;202;167
0;198.142182216375;2500;148
0;198.142271878;252;123
1;197.97202488690624;388;199
0;198.1506228431875;294;191
0;198.182512024;30;20
0;198.18573497034376;870;76
0;198.197946488;64;2
1;198.15453926068753;5;225
0;198.2116464053125;140;1
0;198.228550864;42;184
0;198.25902446;4;12
0;198.26137926200002;213;0
0;198.29354363518752;332;0
0;198.31565428265625;167;98
0;198.32661573678126;512;229
0;198.32771240000002;295;101
0;198.33979553331253;829;129
0;198.343040852;483;0
0;198.36663809400002;183;103
0;198.36971822475002;1314;0
1;198.3471367336875;107;219
0;198.37681247400005;182;0
0;198.39212393940628;9;34
0;198.44792410000002;79;131
0;198.46081480400002;323;146
0;198.47591434271877;987;0
0;198.49485580000004;63;0
0;198.50289890543755;527;252
0;198.506161496;249;163
0;198.52070774665626;152;0
0;198.52937558078125;4;0
0;198.530761144;137;1
0;198.5600947485625;856;0
0;198.562463476;85;0
0;198.56891040000002;112;0
0;198.569564054;176;245
0;198.582492228;87;5
0;198.585124258;230;0
0;198.60118579599998;80;92
0;198.60389261199998;200;111
0;198.619043648;46;0
0;198.6199316453125;166;1
0;198.6230434405625;939;0
1;198.39075188521875;7;209
0;198.626741024;94;248
0;198.638673224;180;1
0;198.6482576967813;527;0
0;198.64826211512502;1579;163
0;198.65955293865625;6;127
0;198.68928828265626;1047;0
1;198.63503153303125;4;208
0;198.707009784;71;195
0;198.72335428531252;303;0
0;198.73115433918753;227;0
0;198.73646457065627;396;0
0;198.750548366;195;0
0;198.761921088;133;41
0;198.769436116;181;0
0;198.785385982;191;13
0;198.82587896000004;4;12
0;198.84421905000002;519;56
0;198.8539121073125;556;0
0;198.86761694400002;41;6
0;198.89030593784375;633;0
0;198.92584784053128;4;0
0;198.934167136;317;0
0;198.961770758;192;0
0;198.969004254375;555;124
0;198.97141100984376;1381;0
0;198.98492855400002;206;31
0;198.9969270453125;148;208
0;199.003238664;94;222
0;199.00658280753126;874;0
0;199.018095544;197;13
0;199.027992504;61;3
0;199.03291297865624;113;28
0;199.07553116265626;5;191
0;199.08296375559377;1853;0
0;199.11839360000002;40;17
0;199.1232007955;1443;233
0;199.12385924800003;188;0
0;199.13919610959377;552;0
0;199.162330668;116;30
0;199.17191914621876;1211;155
0;199.17923361759378;193;201
0;199.20079581318754;8;36
0;199.241975254375;197;0
0;199.26457947200004;67;0
0;199.2650059613125;229;158
0;199.29552911200003;58;222
0;199.30333176175;579;0
0;199.32124260265624;375;224
0;199.32193011643753;511;0
0;199.32286440265625;179;1
0;199.327087368;6;236
0;199.37323482;90;207
0;199.41206108;35;12
0;199.414621268;426;237
1;199.2539138511875;8;0
0;199.4335657711875;217;0
0;199.46736766665626;6;201
0;199.4726248591875;691;171
0;199.48305074478128;520;100
0;199.48716970400002;137;0
0;199.48873161600002;203;1
0;199.51297641971877;957;0
0;199.51801759471877;2109;0
0;199.52172269518752;553;0
0;199.527758006;177;0
0;199.554691488;31;33
0;199.56523474471877;553;188
0;199.58765785600002;96;0
0;199.59909858400002;6;0
0;199.66642831731252;191;0
1;199.56990493450002;6;238
0;199.67216916400002;118;254
0;199.69196288912502;339;152
0;199.70585688;244;0
0;199.7246840933125;95;220
0;199.73595143465624;5;0
0;199.75302853600002;278;0
0;199.80687485828125;358;0
0;199.87465049065625;5;0
0;199.92254014;183;1
0;199.96769471200002;98;2
0;199.97122083743753;1299;228
0;199.98901107200004;148;0
0;200.00049688000001;5;92
0;200.00223323200004;399;173
0;200.00692413600004;236;0
0;200.01695810775;1033;230
0;200.02275261800003;181;169
0;200.05259100478128;262;0
0;200.06487128959378;407;0
0;200.09106593918753;450;0
0;200.11207583053124;524;0
0;200.13269298;4;0
0;200.13639830834376;580;89
0;200.1495339016875;454;146
0;200.16564075465624;173;0
0;200.1876643;131;225
0;200.200635828;98;0
0;200.2107755253125;159;1
0;200.214401736;71;0
0;200.2261508031875;587;165
0;200.231660018;234;0
0;200.25266111599998;136;0
0;200.26665155678126;7;40
0;200.27621041600003;175;0
0;200.309396196;147;124
0;200.31200226968753;415;0
0;200.31264111465626;112;183
0;200.33247254850002;913;207
0;200.33514689759377;255;0
1;200.2138671551875;4;0
0;200.335810656;101;248
0;200.36020413600002;55;0
0;200.41072760800003;5;0
1;200.33587807490628;7;208
0;200.41451053865626;123;0
0;200.42100057865628;355;16
0;200.42710960159377;242;0
0;200.43652646131252;134;148
0;200.46942249865626;169;0
0;200.47735412159378;601;0
0;200.499303848;78;0
1;200.4210006445625;6;227
0;200.545811808;8;0
0;200.5753038431875;161;231
0;200.5930372693125;167;0
0;200.61886104;108;0
0;200.62706568265625;211;130
0;200.64297470559376;208;0
0;200.655348304;31;7
0;200.66162736959376;180;1
0;200.668268734;5;0
0;200.69102559400002;159;1
0;200.711174428;91;105
0;200.71799390856253;992;0
0;200.73890094131252;941;0
0;200.79437618365625;1460;0
0;200.86068983271878;3;62
0;200.87315188700003;481;164
0;200.88548250200003;209;129
0;200.90847070309377;941;11
0;200.910926788;90;207
0;200.920445416;119;0
0;200.9435458;8;103
0;200.95273707321877;861;0
0;200.954100376;59;244
0;200.95647489;226;145
0;200.95661364559376;531;192
0;200.966283782375;273;0
0;200.975383224;99;56
1;200.824062328;4;0
0;200.99642366931252;176;172
1;201.002703512375;4;0
0;201.002703306;140;69
0;201.0454293311875;286;0
0;201.050227952;224;183
0;201.062812451625;1231;237
0;201.0731337;5;0
0;201.08476985065624;156;127
0;201.09380094856252;697;199
0;201.11936814587503;1683;42
0;201.177807252;385;0
0;201.21304869890628;9;20
0;201.22345277065625;302;0
0;201.24876526078125;227;0
1;201.15995349256252;106;0
0;201.25000212200004;183;234
0;201.26461153837502;556;0
0;201.3072347;376;4
0;201.3124190453125;133;1
0;201.34363036800002;4;0
0;201.362349384;50;0
0;201.37618136;72;0
0;201.379483434;192;21
0;201.40297910799998;309;0
1;201.26461161699999;8;85
0;201.41802403890625;977;168
0;201.43695446665623;149;0
0;201.43957391200001;199;12
0;201.44283826131252;146;208
1;201.424183296;4;227
0;201.44363593828126;430;0
0;201.462008196;183;0
0;201.50217808865628;7;0
0;201.50740550078126;221;1
0;201.52331023200003;109;197
0;201.54199821065626;665;0
0;201.54445210253127;1103;116
0;201.5733023413125;153;90
0;201.57428557600002;376;191
0;201.586149044;129;233
0;201.59945038543754;663;0
0;201.60260659359378;254;42
0;201.6229222855313;2;91
0;201.62920679059377;1744;0
0;201.65712165600002;77;0
0;201.66508737600003;130;1
0;201.673653988;73;3
0;201.6752567053125;466;255
0;201.67742196600003;236;30
0;201.68708890665627;661;39
0;201.70361839400005;152;0
0;201.7101611154063;338;103
0;201.71418399200002;81;181
0;201.71750671765628;1392;0
0;201.72893968399998;330;78
0;201.730335104;89;207
0;201.7305504365625;413;0
0;201.76494821999998;10;243
0;201.7686383813125;175;178
0;201.777059958375;294;74
0;201.8264747733125;171;180
0;201.869790184;46;7
0;201.883757516;8;0
0;201.90274616800002;183;0
0;201.909799576;111;28
0;201.91270503200002;100;0
0;201.91677532800003;107;1
0;201.94158300412502;1381;0
0;201.98028096265625;161;250
0;202.0003621426563;708;194
0;202.01023290075003;1959;247
0;202.01143082859377;5;36
0;202.0692912142188;472;0
0;202.09059624000002;218;0
0;202.09749051000003;227;242
0;202.10201598131252;108;0
0;202.11378227600002;198;0
0;202.11990777;152;0
0;202.16529129484377;7;174
0;202.16674693759376;253;42
0;202.18204670131252;139;0
0;202.189161546;186;0
0;202.217953912;80;181
0;202.22716325865625;174;0
0;202.260687472;199;0
0;202.3076186133125;6;0
0;202.30871759200002;99;0
0;202.36232791465625;154;0
0;202.36439378400001;552;0
0;202.365285483;390;0
0;202.36966032159376;316;0
0;202.384112952;147;85
0;202.42701470690628;8;229
0;202.47107144800003;102;0
1;202.26731461853126;183;234
0;202.47499253600003;65;0
0;202.48571599271878;627;0
0;202.48733582153127;549;0
1;202.48178094;4;128
1;202.58275629543752;3;0
0;202.5287222493125;287;0
0;202.59044238878124;5;116
0;202.5950798133125;163;0
0;202.60153610931252;152;0
0;202.60545447200002;92;0
0;202.63188474;222;46
1;202.58388475731252;400;208
1;202.7034489133125;4;32
0;202.64794852959375;337;78
0;202.71835736800003;3;0
0;202.71950609140626;405;43
0;202.73809186350002;766;0
0;202.74277559925002;1601;0
0;202.74872282200002;675;235
0;202.75477083656253;355;84
1;202.71835736125;203;0
0;202.76608635465624;110;0
0;202.775557044;241;0
0;202.7832874813125;376;0
0;202.79111374400003;327;8
0;202.80675658559377;902;69
0;202.81476123200002;112;26
0;202.82199518400003;7;217
0;202.82263992400001;94;0
0;202.83573952265627;266;154
1;202.77555709137502;593;206
0;202.87571326;85;0
1;202.87659955200002;7;128
0;202.88533712637502;293;0
0;202.928234528;58;3
0;202.94890485000002;203;0
0;202.9575188693125;4;103
0;203.00108232912498;529;0
0;203.01587697600002;33;17
0;203.02192878665625;136;0
0;203.02562312265624;182;0
0;203.028099672;37;0
0;203.032517033125;458;0
0;203.037779624;205;167
0;203.04764204765624;1411;0
0;203.053760488;77;190
0;203.057673;797;0
0;203.065983636;515;165
0;203.08695822;5;254
0;203.1036090431875;261;20
0;203.10681625200002;117;197
0;203.1145006;124;1
0;203.124967852;130;13
1;203.04546809446876;342;211
0;203.15789787;428;210
0;203.191915028;115;75
0;203.19371966825003;1445;0
0;203.22123842000002;4;41
0;203.24084328400002;99;17
0;203.24843963200001;66;0
0;203.26180251200003;177;0
0;203.267125704875;409;125
0;203.3193493711875;473;47
0;203.334943864;59;61
0;203.35182893065624;334;0
0;203.353705888;8;112
0;203.381762158;312;0
0;203.395373008;116;62
0;203.3988966;57;0
0;203.4256934293125;266;128
0;203.42643891678125;278;160
0;203.459739316;153;193
0;203.46220239671874;1586;0
0;203.49632652531253;5;0
0;203.521943228;174;245
0;203.534955862;184;177
0;203.53526378131252;629;213
0;203.53965682400002;203;0
0;203.55067039200003;30;15
0;203.56223022400002;291;230
0;203.57234118056252;407;125
0;203.58170658;161;231
0;203.59159464;99;26
1;203.44455938284375;5;128
0;203.592262736;70;245
0;203.594503932;266;0
0;203.63827336800003;8;104
0;203.64023310000002;289;179
0;203.64631139000002;193;0
0;203.64876925865627;407;0
0;203.6523549;100;0
0;203.65258269775003;553;0
0;203.66109368159377;263;36
0;203.66289188000002;124;223
0;203.66941688800003;154;124
0;203.684019076;128;232
0;203.740069251625;468;15
0;203.78021372;10;0
0;203.816908329;799;47
0;203.81738161865624;149;0
0;203.81739626799998;37;0
0;203.819210776;30;13
0;203.827703208;51;3
0;203.8381341231875;342;0
1;203.728240354375;2;240
0;203.84009807046877;1214;0
0;203.861294896;161;194
0;203.87770152000002;668;0
0;203.88663719200002;109;248
0;203.893864376;8;0
0;203.89849695731252;172;245
0;203.90689328800002;47;0
1;203.84047062543752;7;51
0;203.91397154400002;230;63
0;203.92599932800002;265;0
0;203.9530337896875;313;145
0;203.98041601953128;402;70
0;203.99963683731252;184;0
0;204.04241155768753;8;0
0;204.09124719325;1133;0
0;204.09298193600003;132;87
0;204.09778233600002;195;156
0;204.10272449400003;190;0
0;204.11366044265625;175;194
0;204.11984591599997;1156;0
0;204.20262287871876;6;0
0;204.2065134613125;181;1
0;204.20784809262503;1014;0
0;204.2105890456875;804;0
0;204.223515848;117;233
0;204.23553185065623;137;1
0;204.2473581471875;558;173
0;204.248384952;55;3
0;204.252005368;86;126
0;204.25313159465625;225;242
0;204.28816654;106;0
0;204.314904596;7;0
0;204.325181292;150;69
0;204.3430970249375;1110;0
1;204.18322446550002;3;0
0;204.35509414740628;369;50
0;204.37737258043754;613;0
0;204.39008528265626;118;0
0;204.4043834293125;962;0
0;204.41773920400001;275;128
0;204.43620284871878;7;97
1;204.357944876;5;198
0;204.44187634200003;166;0
0;204.45555063884376;396;0
0;204.47888787290628;1382;236
0;204.4950940295938;485;0
0;204.5005289933125;300;62
0;204.521360468;214;0
0;204.52500871028127;1780;0
0;204.547425376;133;233
0;204.56698537600002;6;19
0;204.58348569199998;1002;0
0;204.60168375678126;269;0
0;204.6128252213125;346;0
0;204.626098152;133;0
0;204.64872196000002;544;163
0;204.655080844;112;0
0;204.66590566775;826;0
0;204.666665566;143;63
0;204.671945214375;232;0
0;204.698158708;8;150
1;204.58976841928126;2;204
0;204.69937751909376;639;0
0;204.76053837600003;91;0
0;204.77552348;367;0
0;204.782444864;160;0
0;204.78368720159375;792;82
0;204.80421548;91;0
0;204.80994904665627;387;184
0;204.814294305125;317;191
0;204.81520821;650;110
0;204.83831808159377;8;0
1;204.75926256412504;2;216
0;204.84091961200002;119;155
0;204.86081641712502;556;188
0;204.862448964;85;197
0;204.87432043415626;1786;242
0;204.91536072;121;0
0;204.9543143951875;252;0
0;204.967324765;11;0
0;204.97481114771875;1688;123
0;204.995896208;137;0
0;205.002606924;39;235
0;205.01966002;105;21
1;204.86081651199999;2;227
0;205.053966424;956;216
0;205.05922290315624;32385;172
0;205.062470184;115;0
0;205.11491289800003;3;0
0;205.11722712000002;153;0
0;205.118495792;40;0
0;205.1435926373125;1189;233
0;205.14363299428126;329;245
0;205.147106996;86;105
0;205.18277196265626;154;10
0;205.2400728219063;6;97
1;205.1934407440625;8;199
0;205.24643053865626;144;0
0;205.276693692;100;0
0;205.30073501065627;158;46
0;205.30400823600002;139;122
0;205.30851788;151;113
0;205.32173072265624;174;194
0;205.367417585;7;164
0;205.37009635065627;295;74
0;205.38033869731248;343;0
0;205.38575612;56;35
0;205.3866066711875;511;0
0;205.408967512;249;163
0;205.4100487733125;158;0
0;205.46171661065625;216;0
0;205.49269943962503;1309;213
0;205.50340028200003;4;0
0;205.51583496;424;72
0;205.52425193453126;560;20
0;205.54024567900004;1278;0
0;205.56358634106252;555;0
0;205.589053296;152;0
0;205.62737198331254;559;20
0;205.63296858656253;2714;0
0;205.66049391200002;10;0
0;205.66722681821875;953;48
0;205.68601360800002;77;0
0;205.69295336200003;200;0
0;205.7197324;326;0
0;205.7573388;141;65
0;205.76515521256252;587;0
0;205.78443337484376;6;213
0;205.78813733784375;918;0
0;205.82822391359375;556;40
0;205.8403593;127;13
0;205.84176177065623;88;101
0;205.853771354;119;0
0;205.861052827;411;0
0;205.86143793600002;163;0
0;205.867769626;348;0
0;205.893681872;81;0
1;205.80908831678124;5;128
0;205.90690712175004;9;86
0;205.914068184;128;13
0;205.938872902375;226;0
0;205.94362159531252;1320;20
1;205.91406810931252;4;0
0;205.952386144;168;0
0;205.95716998400002;150;0
0;205.9604369;89;197
0;205.962607192;275;160
0;205.974310408;160;0
0;205.98529460478125;229;121
0;206.00093219200002;1031;0
0;206.01366832800002;1344;114
0;206.01438496;93;222
0;206.01691796;347;0
0;206.03594668959377;355;0
0;206.03709722981253;3;192
0;206.06025820800002;104;0
0;206.06033395465627;418;21
1;205.954023403;198;236
0;206.06033724800002;169;142
0;206.07801516800004;106;130
0;206.08894445637503;989;0
0;206.12614223359378;565;0
0;206.13561928000001;71;131
0;206.16544457331253;160;0
0;206.16788320800003;148;182
0;206.177048788;13;208
0;206.18702493600003;31;0
0;206.26637615115627;863;0
0;206.26975704000003;101;0
0;206.27119780478128;708;240
0;206.27681861065628;230;0
0;206.277924212;155;0
0;206.35381571200003;6;0
0;206.35419934665626;114;2
0;206.39472877000003;199;0
0;206.400179648;42;0
0;206.42190154878125;588;0
0;206.426403595625;548;0
0;206.45373466400002;9;0
0;206.45729102400003;119;0
0;206.46980105600002;394;184
0;206.48375710400003;86;0
0;206.48392134131254;153;124
1;206.328920696;7;206
0;206.50749517600002;95;0
0;206.51178458400003;303;0
0;206.54807628800003;252;42
0;206.60317256000005;5;0
0;206.60885461600003;50;68
0;206.61906349331252;160;74
1;206.511784766375;5;211
0;206.62475225600002;555;80
0;206.65564548800003;557;124
0;206.65698641331252;129;0
0;206.67330682568755;862;99
0;206.67979335465628;255;0
0;206.68241297400002;190;0
0;206.6855543173125;129;69
0;206.71638855453125;3;15
0;206.72389416559378;486;23
0;206.73231390600003;234;0
0;206.73342543200002;98;26
0;206.77924517600002;37;11
0;206.78552742;557;0
0;206.78818918;251;0
0;206.812121289125;366;159
0;206.816059212;178;131
0;206.84509798000002;5;90
0;206.84870310931254;192;176
0;206.868867996;214;118
0;206.91410578400001;47;165
0;206.92419377065627;164;0
0;206.93077857600002;130;88
0;206.96584037950004;728;45
0;206.96686545271876;1029;183
0;206.96982401600005;559;188
0;206.97018224000004;67;3
0;206.97759536531254;7;112
0;206.9802798595313;1290;0
0;206.99579268000002;100;0
0;207.00748516800004;204;0
0;207.01151446800003;558;0
0;207.030596236;87;0
0;207.03973785000005;181;0
0;207.05165614;129;233
0;207.05207158512502;553;0
0;207.08299285740625;1998;135
0;207.10503028318752;1135;0
0;207.13066212;8;122
0;207.14726320800003;59;0
0;207.17211165065626;159;0
0;207.17838915465626;280;0
0;207.19234106;131;46
0;207.19483758400003;36;6
0;207.2045015736875;652;0
0;207.20953504000002;130;48
0;207.213792992;46;188
0;207.221444232;42;3
0;207.23133220265626;106;183
0;207.24060348434378;558;0
0;207.25482942800002;7;0
0;207.26585579793752;1991;0
0;207.26745520000003;72;3
0;207.27704215465627;216;0
0;207.28188572000002;1426;132
0;207.29341249200002;152;86
0;207.3024241711875;212;217
0;207.32800792887502;1028;202
1;207.179531492;5;0
0;207.35118514400003;105;0
0;207.36123597000002;197;252
0;207.37466413465629;339;0
0;207.38308884000003;4;0
0;207.38867397465629;796;0
0;207.40718863465628;149;0
0;207.41241744000004;94;17
0;207.42583962400002;149;64
0;207.45228017865628;139;148
0;207.45387034665626;201;0
0;207.4542387022188;1117;0
0;207.46101667800002;203;0
0;207.46951722931254;479;47
0;207.470050156;235;0
0;207.47435639465627;300;0
0;207.476751764;122;0
0;207.503780326;557;20
0;207.50652532;319;0
0;207.50869592200002;362;0
0;207.537101986;4;0
0;207.53867614400002;162;46
0;207.572704304;222;142
0;207.5804032;106;0
0;207.59604200378126;1137;0
1;207.489619304;4;255
0;207.601706364;74;131
0;207.61098521271876;1263;0
0;207.6487182669063;7;0
1;207.60687930400002;6;0
0;207.65815565065625;192;21
1;207.68694822562503;5;191
0;207.71420299365627;1056;149
0;207.73533576037502;3532;0
0;207.75238609218755;32497;0
0;207.75921359200004;98;17
0;207.763407104;125;13
0;207.763857188;60;222
0;207.77823443200003;100;42
1;207.71499049975;364;224
0;207.77850978400002;210;167
0;207.84892790637502;6;0
0;207.85596951300002;374;4
0;207.85986436637504;471;255
0;207.8882386010625;1174;0
0;207.896789544;115;2
0;207.90373663100002;346;0
0;207.93755687;2;0
0;207.94244712628128;750;0
0;207.98249917237501;1588;0
0;207.99745280800002;166;46
0;208.00290362131253;116;21
0;208.00682021600002;252;134
1;207.93763804000002;5;216
0;208.03911783465625;176;0
0;208.10779711200001;6;0
0;208.12154495465626;150;0
0;208.12757688000002;130;217
1;208.0432079711875;21;255
0;208.14619978200002;179;103
0;208.15292117712502;329;0
0;208.16732101600002;60;0
0;208.22254704531252;9;180
0;208.22889179600003;163;250
0;208.26898878931254;185;0
0;208.27821887625004;749;0
0;208.2905467348438;1380;0
0;208.29992091540626;414;0
0;208.314290324;124;0
1;208.281625771625;6;128
1;208.36945009065624;5;0
0;208.34953082325003;3;107
0;208.39737588000003;72;0
0;208.402873704;135;148
1;208.39085629762502;701;212
0;208.40383272678127;10306;0
1;208.4048254965;85;64
0;208.42068508906252;955;0
0;208.45716619200002;4;0
0;208.46348516800003;55;4
0;208.47243979200002;92;0
0;208.4796717526563;820;48
0;208.5064886;99;26
0;208.514968476;88;0
0;208.5219743;165;0
0;208.5442953262188;431;0
0;208.54838924000003;48;8
0;208.55699777865627;180;0
0;208.5733485;116;0
0;208.57917578665626;131;0
0;208.59184262400004;4;0
0;208.60997631200004;559;124
0;208.62898391200002;219;138
0;208.63367979600002;47;0
0;208.63434070400004;118;0
1;208.45694096800003;3;0
0;208.69108643200002;206;0
0;208.707605996625;1144;153
0;208.72328605065624;10;172
0;208.7259787564375;801;0
0;208.730558008;109;0
0;208.781108542;170;0
0;208.79185333;205;0
0;208.8089439825;906;235
0;208.81884301600002;193;0
0;208.823946716;57;0
0;208.848995564;155;0
0;208.86637499200003;7;0
0;208.86794287200001;199;0
0;208.906249092;82;206
0;208.954874932;75;131
0;208.97504821865627;199;201
0;208.98746053600004;265;36
0;208.98878082078127;236;0
0;209.00480256912502;5;82
0;209.00493350400004;102;2
0;209.013983012;92;222
0;209.01492260000003;36;6
0;209.02168272000003;311;9
0;209.02921098750002;1343;0
0;209.03132895890627;1580;0
0;209.04174651200003;105;0
0;209.0623937555;877;144
1;208.96367403350004;5;228
0;209.06411878400004;104;62
1;209.08714856478127;3;0
0;209.088073704;104;0
0;209.119684964;153;69
0;209.12067942265625;299;0
0;209.130904202;4;0
0;209.1360953;105;4
0;209.1470573391875;221;171
0;209.147266252;312;127
0;209.1481096749375;1050;82
0;209.1547765505;1548;0
0;209.15797275903125;1057;165
0;209.16325392709376;417;192
0;209.16393308040628;28266;192
0;209.163976248;30;15
1;209.08951441934377;169;0
0;209.16481357199999;435;23
0;209.17923815643752;557;40
0;209.18800940000003;89;0
0;209.1887135613125;315;22
0;209.19541151200002;69;0
0;209.21497529065624;154;74
0;209.23165298309377;1433;0
0;209.23361014559376;443;60
0;209.24667217200002;64;0
0;209.253825758375;227;0
0;209.25969184265625;7;0
0;209.28027756800003;99;130
0;209.30513232;139;127
0;209.30563143428125;430;0
0;209.326406364;137;0
0;209.33282403200002;283;62
0;209.339344001125;386;134
0;209.3459812;61;0
0;209.358729032;145;0
0;209.365215744;123;250
0;209.37876608318751;350;229
0;209.38344414968753;1363;0
0;209.39111163337503;1422;56
0;209.41171518800002;5;0
0;209.416895452;383;0
0;209.42604502400002;200;0
0;209.4312366946563;676;0
0;209.45058135075004;699;194
0;209.45188348000002;48;0
0;209.45594629731252;273;62
0;209.47102270275005;1457;121
0;209.47347848600003;250;116
0;209.49642743200002;153;0
0;209.50375551678124;674;160
0;209.56296337600003;6;0
1;209.447673646375;3;0
1;209.62369902400002;6;0
0;209.57653555200002;127;1
0;209.642231594;214;130
0;209.645077928;124;0
0;209.65904773065625;349;0
0;209.673448392;12;0
1;209.62597757331253;23;0
0;209.68199342;129;0
0;209.72269826400003;48;4
0;209.7257030214375;1314;0
1;209.69674389775003;4;209
1;209.74550135700002;160;0
0;209.73334084;220;226
0;209.75648264000003;112;2
0;209.76274544531253;147;1
0;209.80979693065626;9;225
0;209.8366958785313;646;132
0;209.84444096000004;138;25
0;209.86619373600004;193;156
0;209.86980019312503;378;100
0;209.87115790400003;112;2
0;209.87682789600004;242;125
0;209.87942754931254;136;146
0;209.904807577;484;249
0;209.904853232;97;82
0;209.917130814375;515;0
0;209.91861972;164;46
0;209.94475677600002;6;30
0;209.95181391678125;289;9
0;209.980072768;162;236
0;209.98785221600002;218;171
0;209.988198652;453;0
0;209.99526532000002;177;0
0;210.01011129518753;544;207
0;210.02653560800002;139;0
0;210.03020632800002;95;0
0;210.03869983059377;1384;0
0;210.038745266;151;176
0;210.041681624;106;0
